0 0.74880107216072 0 0 0 0 0 0 0 0.576268014378431 0 0.145629785162077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.614081714178136 0 0 0 0 0 0.329537935294557 0 0 0 0 0 0 0 0 0.0197419593942925 0 0 0 0 0 0 0 0.560360811654468 0 0 0 0 -2.06308536896677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.581657742471632 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.495725293349136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.97904275068676 0 0 2.45759594716471 1.27217547356745 0 0 0 0 0 0 0 0 0 1.87882635228012 0 -3.85383851241409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.355820915562584 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.703073549820957 0 0 0 -0.556224135038835 0 0 0 -1.61510125179107 0 0 0 0 0 0 0 0 0 0 1.62825962616169 0 0 0 0 0 0 0 0 0 0 0 0 0 0.606604481162704 -0.259634355701941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08277561238273 0 0 1.25549838087542 0 0 0 0 0 0 0 0 0.436651583553792 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.413812307412687 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 -0.0581363746093514 0 0.741228806374048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.920222491239581 1.54547682064456 0.718570715382501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.19261910840257 0 0 0 0.528803343978014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.237171935210226 0 0 0 0 0 0 0 0 0 -0.00853537104584673 0 0 0 0 -0.228920224947487 -0.0201227087694641 0 0 -0.193496617923425 0 0 0 0
0 -0.817661286214395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136882620616772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.06675374139794 0 0 0 0 0.250594646877189 0 0 0 0 0 0 0 0 0 0 0 0.833641008629066 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0.126753777030424 0.188823996501279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.451263151438954 0.256828990861619 0 0 0 -0.0798035372325642 0 0 0 0 0 0 0 -0.106801552203959 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0949324553069471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0536175362171575
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.457721902347042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.898103391372785 0 0.0458766978178345 0 0 0 0 0 0 -0.807529766457786 0 0 0 0 0 0 0 0 -0.580022217182368 0.105990338950065 -0.137442056067995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00756223297052 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0751332288172995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0419808894074397 0 0 -0.697782126032809 0.712551671607743 0 0 0 0.814998247422933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.522671704688493 0 0 0 -0.33719697984202 -0.184004821896589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0880369122643919 0 0 0 0 0 0 0 0 0.565906681462103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.152519723242488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0956062088339149
0 0 0 0 0 0 0 0 1.2917881486358 0 0 0.642461359049729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.601251018029091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.180583885651078 0 0 0 0 0 -0.0762040623155727 -0.258108726758809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1.58120152115485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.555199894966193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.32679230096332 0 0 0 0 0 0 -0.745201053790935 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 -0.0226167825135092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.158874474879526 0 0 0 0 0 0 0 0 0 0 0 0.00218525367803482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.109658316906598 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.04871724427326 0 0 0 -0.206693522135311 0 0 0 0 0 0 0 0.0967357483022243 0 0 0 0 0 0 0 0 0 0.126712241031627 0 0.0450618778610246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.059827905632496 0 0 0 0.0288198964201005 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-0.118799638375949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0976918869552524 0 0 0 0 0 -0.384654073756993 0 0 -0.273613903286708 0 0 0 0 0 0 0 0 0 0 0 0.0157337906289643 0 0 0 0 0 0 0 0 0 0 -0.167504143057696 0 0 0 0 0 -0.186003289351119 0 0 0 0 0 0 0 0 0 0 0 0.222566435990112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.204449540736565 0 0 0 0 0 0 0 0 0.289310528418989 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.966710956866317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.175909843127683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.019169692693374 0 -0.136891941305116 0 0 0 -1.07831477841406 0
0.274823057671419 -0.00640645347626755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0591607268393156 0 0 0 0 0 0 0 0 0 0 0 0.347128492442147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.252326788479638 0 0 0 0 0 0 0 0 0 0 -0.522980579098874 0 0 0 0 0 0 -0.208639372504885 0 0 0 0 0 0 0 -0.336672784983058 0 0 0 0 0 0 0
0 0 0 0 0 0 0 -0.628192809417766 0 0 0 0 0 0 0 0 0 0 0 0 0.606988378365051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.331008599899449 0 0 0 0 -0.318979237187923 0 0 0 0 0 0 0 0 0 0 1.8816077140111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.206915083528798 0 0 0 0 0.590696972060992 0 0 -0.154158999043684 0 0 0 0 -0.502869925300772 0.115247464628051 0 0 0 0 0 0 0
0 0.134824973885615 0 0 0 0 0 0 0 -0.154947084995263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.95959241920264 0 0 0 0 0 0 0 0 0 0 0 0 0.7048382384415 -0.263090177100795 0 0 0 0 0 0 0 -1.59742518485043 0 0 0 -0.308592387359239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.462049919923348 0 0 0 -1.44065538581204 2.39942828938472
