Abreviatura,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
mort_menor,20.869407065349897,21.405054951756036,21.903828527141492,22.391604500994344,22.863207531417135,23.357452682641593,23.832290301750277,24.303893332172862,24.769027185223514,25.247746310755282,25.72064317665239,26.190952371600705,26.65349855370251,27.127689255074046,27.60123303870842,28.065073056284717,28.54249834634229,29.015395212239447,29.479235229815583,29.951485177975538,30.42114745518664,30.89792582750703,31.381173377199485,31.854717160833243,32.31726334293502,32.78821945562051,33.24623721356194,33.714605655298485,34.18491485024678,34.66039938709267,35.13459008846418,35.59713627056603,36.06873930098877,36.54034233141151,37.000947760301756,37.46931620203846,37.92215861808216,38.396349319453705,38.850485570971884,39.31626634175977,39.788516289919244,40.26723541545118,40.73431002171349,41.205266134399004,41.66522464555204,42.13165233407701,42.60066769355091,43.06256695791554,43.53222923512669,44.00059767686284,44.47284762502268,44.93927531354772,45.41346601491925,45.89283205818843,46.35990666445063,46.82439359976408,47.28435211091707,47.75401438812817,48.22367666533891,48.69010435386396,49.1584727956006,49.61907822449082,50.07709598243214,50.5389952467968,51.020948961014795,51.486082814065455,51.95251050259052,52.415703602429566,52.884072044166295,53.346618226268156,53.80592981968401,54.28206127426708,54.75366430468983,55.21556356905448,55.672287491521494,56.13677442683499,56.602555197622614,57.06574829746168,57.52829447956353,57.994075250351436,58.447564584132444,58.90493542433659,59.36295318227804,59.81514868058462
mort_bebe,27.41552488478919,27.70773281706419,27.992899594344617,28.271807567185416,28.54328320975416,28.821017656762532,29.09992562960333,29.374530674391888,29.646788667515587,29.923349588691526,30.195607581815228,30.472559678268645,30.749902949999537,31.02294329367819,31.296374812634316,31.56159165076344,31.82876436527994,32.10532528645588,32.38462443457416,32.65766477825281,32.92522866804679,33.20100723866778,33.46857112846179,33.740437946308035,34.00995771248936,34.28769215949778,34.56112367845388,34.83455519741006,35.11111611858597,35.38572116337462,35.661499733995555,35.9407988821139,36.21031864829519,36.477491362811804,36.75014053121289,37.029439679331276,37.30560942522963,37.575129191411115,37.84386660703743,38.118471651826134,38.385644366342476,38.65438178196906,38.9305515278674,39.20280952099127,39.4766322152247,39.749672558903555,40.027798181189226,40.29536207098336,40.56136125966731,40.833228077513674,41.09883609092012,41.36522645488185,41.635137396340546,41.91169831751663,42.1902151150798,42.45269372626677,42.72182231717047,42.98743033057727,43.265947128140404,43.535466894321985,43.80772488744549,44.071768199742365,44.34207031647849,44.6111989073826,44.890889230778164,45.16314722390208,45.441664021465215,45.720180819028705,45.98657118299013,46.25374389750685,46.52678424118528,46.79513048153445,47.0599561443859,47.33221413750981,47.600560377858514,47.86695074182028,48.13803520911136,48.409119676402796,48.67746591675158,48.942291579603435,49.214940748004416,49.48485168946346,49.75280675453479,50.02584709821355
inci_tuber,78.94551702522823,78.94565361737442,78.94574688738486,78.94585697657766,78.94595636265443,78.94604912299272,78.94614341234752,78.94625095317924,78.94636257138845,78.94646501549822,78.94656796928021,78.94667500043967,78.94676878012226,78.94686154046042,78.94695684915958,78.94706031261373,78.94715918901818,78.94725806542267,78.94735337412189,78.94745734724825,78.94755520430842,78.9476612161235,78.94777079564389,78.9478737494258,78.94796854845272,78.94807303125123,78.94818566880478,78.94829626766958,78.94840176981245,78.94850166556137,78.94859289688308,78.94869177328756,78.94878657231453,78.94889003576878,78.94900318299459,78.94910256907127,78.94920756154205,78.94931255401272,78.94941805615566,78.94952202928208,78.94963262814687,78.94973405291233,78.94983394866122,78.94993843145977,78.95003883688081,78.95014586804031,78.95024984116668,78.95035177560428,78.95045829709163,78.95056227021801,78.95066930137749,78.95077990024235,78.9508797959912,78.95098020141228,78.95108366486643,78.95118407028747,78.95127683062569,78.9513950745733,78.95149497032217,78.95160505951483,78.95171107132995,78.95181657347294,78.95190933381114,78.95202248103688,78.95212033809699,78.95222380155113,78.9523298133663,78.95243072845952,78.952529604864,78.95262899094068,78.95273398341143,78.95283285981594,78.95292612982642,78.95302653524743,78.95314274050638,78.95324671363272,78.95334864807036,78.95344548578609,78.95355455563437,78.95366311581049,78.9537660695925,78.9538690233745,78.95396942879557,78.95408359536572
mort_malar,83.3817795866241,83.42598314231039,83.46762862185676,83.508864809221,83.55010099658519,83.59103021481272,83.63400589395161,83.67565137349811,83.71504574604211,83.7559749642697,83.79854135122646,83.8360939089501,83.87436272799289,83.915394269266,83.95611884140254,83.99469462958199,84.0326564794881,84.07379034380688,84.11318471635099,84.1531930271684,84.19320133798585,84.23597237103385,84.27956198844618,84.32263999063063,84.3606018405367,84.40030318221758,84.44082310826288,84.47950121948799,84.52104437598895,84.56064339462424,84.60494927335567,84.64761798335782,84.68793326331203,84.7318298498611,84.77419159072677,84.81409757849859,84.85185478231352,84.89329561576899,84.93381554181438,84.9753586983154,85.0145484247683,85.05486370472254,85.0941557542211,85.1331408345828,85.17642348285848,85.21827360849625,85.26063534936168,85.30258779804507,85.34413095454603,85.38332068099878,85.42353363790752,85.46415588699838,85.50293632126902,85.54478644690685,85.58684121863557,85.62725882163544,85.66849500899983,85.7113683650932,85.75178596809295,85.79414770895858,85.83425834282161,85.87488059191251,85.91335405704636,85.95499953659304,85.99582643177507,86.03644868086597,86.07400123858962,86.11554439509068,86.15432482936149,86.19382152495115,86.2330112514041,86.27434976181387,86.31579059526926,86.35559425999561,86.39161197203596,86.43172260589895,86.47306111630887,86.51429730367322,86.5538963223084,86.59288140267017,86.63207112912309,86.6716701477583,86.70942735157324,86.74779849366156
mort_deng,72.01267063214492,72.01280095690585,72.01292218924175,72.01303811766294,72.01316465391366,72.01328891705799,72.0133912068415,72.0135109237733,72.01363215610922,72.01375035763682,72.0138534051224,72.01399888392561,72.01413830111204,72.01425650263968,72.0143815234862,72.01450199812002,72.01462626126445,72.01474446279205,72.01486114891547,72.01497101572,72.0150831556308,72.0152013571584,72.01531046626083,72.01543018319266,72.01554535391196,72.01565446301437,72.015765087521,72.01589541228222,72.01602119083088,72.01614469627329,72.01626971711977,72.01640913430624,72.01653263974856,72.01665766059509,72.01676828510166,72.0168887597356,72.01700696126316,72.01712667819503,72.0172494259352,72.01737596218592,72.01748204047989,72.01761084983694,72.01773738608769,72.01787831867834,72.01800637033331,72.01812608726516,72.01825110811174,72.01836627883087,72.0184738725291,72.01859889337562,72.01871785260543,72.0188269617078,72.01896031727746,72.01907776110298,72.01918838560965,72.01930355632891,72.0194346387922,72.01954526329884,72.01966649563485,72.01978545486459,72.01991199111538,72.02003852736613,72.02017415604206,72.02031281552638,72.02043025935184,72.02055300709209,72.02067120861969,72.020794714062,72.02089776154764,72.02103869413823,72.02116219958057,72.02128646272502,72.02140845276317,72.02154635454544,72.021664556073,72.0217888192175,72.02191687087237,72.0220434071232,72.02217297418237,72.0222957219225,72.02240483102494,72.02251924404206,72.02264653799487,72.02275488939522
mort_sida,30.959039583332984,30.959159525331717,30.959286310867544,30.95940409174885,30.95952367356112,30.95964001369768,30.959756353834305,30.959881338439278,30.960001640623844,30.960113298340094,30.960234681083268,30.96035030084751,30.96047096321825,30.960595947823208,30.960718411124887,30.960832590144395,30.960956494190814,30.961074275072104,30.96118665316073,30.96131019702096,30.961434101067415,30.961549720831652,30.96166858227153,30.961790685387015,30.961910267199293,30.9620201239846,30.962134303004095,30.962251003326884,30.96236662309113,30.96248692527573,30.96259642187488,30.962716003687135,30.96284026791969,30.96296093029049,30.963080512102753,30.96320045410112,30.96331499330684,30.963436376050012,30.963555957862233,30.96366905632319,30.963784315901254,30.963905338458257,30.96402456008431,30.964145582641294,30.96426516445352,30.96438150459012,30.964503247519428,30.964618507097455,30.96473304630313,30.964857670721948,30.96498337569928,30.965093232484623,30.96521209392447,30.965331315550536,30.965458101086448,30.965581284760514,30.9656979850833,30.965827652108594,30.965947594107003,30.966064654615952,30.96618495680058,30.96630525898518,30.966416196329078,30.966542621678794,30.96666436460811,30.96678358623413,30.966908931025255,30.96702671190661,30.967152777070112,30.967273799627083,30.967395902742563,30.967516204927144,30.96764010897361,30.967757169482553,30.967877471667162,30.96799885441029,30.968111232498885,30.968227212449293,30.968343912772102,30.968463854770516,30.96858667825841,30.968697255416128,30.968812514994198,30.96892345233806
mort_inten,30.23765580239071,30.23774432628793,30.23786836903281,30.237989679558595,30.238111536528177,30.23823940437968,30.23835470402353,30.238470003667377,30.238575467322654,30.238696231404624,30.23882409925609,30.23894650266946,30.239060709425676,30.239178194844758,30.239311527134312,30.239427373221975,30.239557426848666,30.239678737374415,30.239795129905875,30.239920265538277,30.24004867983354,30.24016944391551,30.240291847328855,30.24041479718604,30.240533921936574,30.24065359313092,30.240765067668107,30.240885831750035,30.241006049388094,30.241121349031935,30.2412486704396,30.241367248746297,30.241486919940616,30.241610416241624,30.241733912542564,30.241860141062617,30.24197489426264,30.242087461687447,30.242193471786518,30.24230877143037,30.242432814175153,30.242561228470418,30.242677074558053,30.242797292196204,30.242914777615287,30.243026798596286,30.243153573560157,30.243273244754455,30.24339619461166,30.243519144468817,30.243642640769792,30.243758486857452,30.243872693613657,30.2439890861451,30.244104385788926,30.244223510539445,30.2443530177223,30.2444825249052,30.244601649655745,30.244715309968157,30.244831156055803,30.244959023907253,30.24506394111872,30.24518033365018,30.245301644175914,30.24540656138739,30.24552404680647,30.24564207866932,30.245757924756976,30.245874863732244,30.246002731583694,30.246125681440894,30.24624699196665,30.246373220486646,30.24648469502382,30.24660381977433,30.246710922761043,30.246825675961077,30.24694807937446,30.247069936344005,30.247177039330698,30.247302721406925,30.24742567126409,30.247549714008905
mort_cardi,16.7000672635509,17.20088227666981,17.671740563543946,18.11955521484505,18.569674229703505,19.03131506234841,19.464535411120046,19.899292002263127,20.349411017121636,20.79645754723694,21.25733025869615,21.706681152368752,22.16524950027068,22.60461481852837,23.052429469829562,23.515606544845944,23.954203741917937,24.412003968633975,24.85136928689178,25.28689399922061,25.72165059036382,26.17484208996523,26.611134923479973,27.05280460529492,27.50522798371078,27.955346998569087,28.403161649870345,28.86249811895787,29.31261713381641,29.754286815631293,30.19365213388917,30.65375672416246,31.106180102578328,31.557067238622395,32.00180940518059,32.44808781411012,32.895902465411346,33.34294899552664,33.765415647697665,34.21860714729902,34.68101610112983,35.143425054960474,35.59047158507594,36.04596744823459,36.50914452325108,36.9584954169237,37.4040057046677,37.86334217375517,38.30885246149913,38.760507718729066,39.200641158172665,39.645383324730574,40.09396609721755,40.540244506147225,40.981914187962296,41.436641929935185,41.88599282360788,42.328430626608686,42.7800858838388,43.2263642927682,43.666497732211745,44.115848625884496,44.577489458529584,45.02760847338779,45.47004627638863,45.93552771496247,46.39255982049287,46.85957750143795,47.30892839511058,47.76826486419834,48.209934546013436,48.66696665154366,49.1239987570739,49.590248316833566,50.060338482521985,50.51045749738028,50.95827214868141,51.399173709310816,51.860814541955705,52.318614768671665,52.76873378353019,53.22346152550338,53.680493631033734,54.1367576153781
mort_cance,38.08514696571287,38.085296672734415,38.08541747378952,38.08553525481838,38.08565001582083,38.08576477682331,38.0858747920701,38.08599041593728,38.0860982740223,38.08621389788946,38.086332110350654,38.08644773421784,38.086552572276545,38.08666086179396,38.08675836550285,38.086874420802374,38.08697969029336,38.08709358843118,38.087211800892334,38.08732095327445,38.08742837992718,38.08754012090328,38.08764754755598,38.08776576001721,38.08787879529032,38.08798837910474,38.08810831729529,38.08820754673352,38.08831583625092,38.08842628293004,38.088539749635515,38.08864674485589,38.088766251614125,38.08887928688726,38.08898196778425,38.08910492600126,38.08921321551862,38.08932927081813,38.089437991767866,38.089553184202714,38.08965413937034,38.08976760607584,38.08988366137536,38.090010933915735,38.09011749770377,38.090233553003294,38.09034615684403,38.09046436930526,38.09057395311971,38.09069130271625,38.090806495151114,38.09091090177746,38.09102221132121,38.09113912948543,38.09124267324709,38.091350531332175,38.09145925228186,38.091570993258,38.0916896371516,38.09180396672175,38.09192131631826,38.092034351591415,38.092152132620335,38.09226516789348,38.09237388884319,38.09248217836059,38.09259866509238,38.092709974636215,38.09282344134169,38.09294337953229,38.09305943483178,38.09317376440198,38.0932842110811,38.093398540651286,38.093508555897984,38.093622454035824,38.09374498082043,38.09386578187569,38.09398097431059,38.09409832390711,38.09421308490959,38.09432784591211,38.09445080412903,38.09456168224048
mort_diabe,19.387508317843974,19.8144660268059,20.217429418239657,20.604161359580402,20.9986561683568,21.371273805269027,21.765062898824116,22.146854833615066,22.540643927170095,22.908321557532375,23.306344942415915,23.714954055620996,24.09462884474759,24.47359791865262,24.858918429550517,25.247061801334237,25.62744230568232,25.993708505601806,26.377617586056846,26.76646667306188,27.144730031745627,27.53781341007926,27.92101677531287,28.30563157098937,28.683189214451687,29.055101136142603,29.45735881235485,29.832093594931354,30.21035695361503,30.579446014420263,30.966883670982494,31.36420134064458,31.7459932754354,32.13837093854765,32.520162873338485,32.90407195379347,33.294332471241475,33.68882728001799,34.06215063215171,34.4220653950784,34.79538874721203,35.16165494713151,35.56320690812226,35.947821703798795,36.32043934071105,36.709994142937575,37.104488951714075,37.484869456062135,37.86595567563159,38.25339333219374,38.61754238644893,38.992277169025506,39.386771977801935,39.767152482149854,40.141181549505,40.52438491473865,40.899825412536714,41.28302877777044,41.645060686361305,42.00991545583792,42.38112166230738,42.7805564776338,43.15670269065323,43.52579175145845,43.89346938182077,44.28372989926877,44.67257898627392,45.050136629736166,45.40511138611283,45.796077618782135,46.17081240135871,46.531432879506745,46.90052194031188,47.283725305545566,47.669045816443585,48.04519202946309,48.41569252071104,48.77066727708776,49.16445637064268,49.54130829888359,49.94780026642419,50.30983217501512,50.68809553369888,51.05295030317552
