Abreviatura,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
pobr_extr,66.53333333333303,67.04341919103082,67.50296199111907,67.9591795900485,68.40010126365034,68.8529936614223,69.30389093849958,69.74148741094304,70.18772940639843,70.64860228695068,71.10016460425966,71.54175131809319,71.99663883656034,72.45418651595435,72.90508379303134,73.37061195520552,73.83214987598933,74.2850422737615,74.72529890713174,75.16821570142866,75.63041866244426,76.09195658322827,76.53952865914705,76.99308609715078,77.42203704658256,77.88557008806153,78.34444784791869,78.79068984337412,79.24291720091448,79.70046488030829,80.15535239877535,80.59693911260901,81.03919086667423,81.50139382768975,81.95561630592522,82.4111688646241,82.87337182563961,83.32759430387492,83.77383629933048,84.22672869710252,84.68826661788637,85.15246469959688,85.61067741922257,86.07155029977481,86.51313701360847,86.93743268141847,87.39697548150718,87.84587763788916,88.29677491496639,88.7390266690316,89.17595810124338,89.6287661990824,90.07241516381126,90.49366741574569,90.89722038647433,91.28344016121278,91.67721110856566,92.04474653186757,92.39108496768873,92.73763805859247,93.06514071284379,93.37357185545928,93.6708908942358,93.94737903074756,94.2200705059688,94.47791644101031,94.71780628979658,94.9575025584832,95.16175811479151,95.36976818242374,95.58687415821669,95.77894433527185,95.96944870179776,96.14424890781258,96.3083030952044,96.45296183571088,96.60757510470954,96.74935902920663,96.88826813769421,97.01853172316989
pobr_mone,45.86666666666665,46.216599963266226,46.548815118266155,46.86380430226684,47.18568387466614,47.49279832906604,47.80631100126653,48.12228452646602,48.43235200446597,48.75127855326627,49.063314713665804,49.38913165086564,49.70165998186592,50.01172745986618,50.32179493786575,50.629893733465934,50.930117799466004,51.2426461304656,51.55763531446575,51.86425759826594,52.177278099865546,52.48832991906564,52.798397397065735,53.102558827865515,53.41705584126551,53.72466246626564,54.03472994426541,54.346273934065316,54.65191187666543,54.9688697430652,55.27992156226514,55.591957722665164,55.89661132406491,56.21160050806498,56.52560535086502,56.84502407026481,57.15706023066486,57.4710650734648,57.77571867486456,58.09021568826459,58.403728360464605,58.71379583846429,59.029277193064374,59.351648936064414,59.672051996664166,59.97719776866415,60.29464780566431,60.603730942463976,60.915767102863946,61.22780326326406,61.544761129663776,61.85827380186375,62.182614227263805,62.49514255826359,62.79930398906356,63.10937146706369,63.414517239063784,63.71621781686359,64.01890273586356,64.32109548426361,64.61984303846349,64.91219237486337,65.21979899986347,65.52346826006324,65.82615317906328,66.14212670426333,66.4236482874631,66.72879405946306,67.03344766086317,67.31644575586301,67.61076377466301,67.90606613466302,68.20776671246286,68.49863953706279,68.7934497264629,69.08383038046273,69.36781281666256,69.66262300606259,69.95595668366244,70.24436865526235
pobr_multi,61.04000000000075,61.48497064169974,61.93059182527136,62.367105422610344,62.81337714805693,63.261600499124114,63.69225921959867,64.12682119131652,64.5633347886558,64.99854730224637,65.43310927396416,65.86376799443882,66.29963104990343,66.73744573099012,67.1830669145628,67.6182794281537,68.05674465111424,68.48154849472442,68.91155667332526,69.34351647754683,69.79369145423634,70.2360599284401,70.67517569327379,71.10323224625316,71.53714367609707,71.95674318471579,72.39065461455966,72.84408230061841,73.27083776984982,73.71190516030549,74.13540792016778,74.57777639437133,75.02014486857459,75.46056171715638,75.90748398447664,76.3387932468248,76.77855955353277,77.22353019523163,77.66719975318306,78.1017617249,78.54152803160835,78.96763295896605,79.39764113756621,79.81919227180747,80.25830803664172,80.6948216339806,81.13393739881488,81.56524666116331,81.99525483976373,82.43176843710279,82.87608853692753,83.31260213426638,83.75106735722684,84.19083366393478,84.62279346815687,85.06906519360372,85.50687987468986,85.9433934720287,86.37600381812499,86.81446904108513,87.24646202785934,87.56492714634882,87.8651812323579,88.1225741371177,88.38105058833608,88.63324122809891,88.8811639844766,89.09099689001086,89.29136171715639,89.48023225786861,89.67980151828105,89.86831156683834,90.0373778716104,90.21425067886854,90.37435442226645,90.53886693392182,90.70287392856274,90.86160407578338,91.00739589795714,91.15868210484025
pobl_pensi,28.208095017794275,28.396402513337357,28.575481694529927,28.753563220117304,28.930148262296473,29.10723213227833,29.28207127714744,29.462646941748304,29.646963814870052,29.828537135076594,30.011108110888536,30.190935533785364,30.37649947641394,30.552585690790096,30.730916630278713,30.916979400710098,31.098552720916622,31.284116663545284,31.467435881061483,31.65175275418328,31.83681786900915,32.02437712284884,32.20619985695677,32.39001790227576,32.57383594759467,32.75241630098459,32.932742551684186,33.1188053221156,33.29863274501253,33.48444610154253,33.67200535538216,33.85657164240527,34.0486203464699,34.23468311690132,34.422491784642375,34.60531217435581,34.78189721653467,34.96446819234675,35.15227686008782,35.33933728612468,35.52465181485201,35.70697337676264,35.890043180377525,36.07261415618952,36.26266754904312,36.450725630685575,36.63728722891987,36.825095896660834,37.01465046171158,37.20146147384718,37.3817877245468,37.56735166717546,37.757155646127586,37.948456108488074,38.137761259637465,38.32382403006882,38.508639730993266,38.700189607255126,38.88201234136306,39.07056925080838,39.260622643661826,39.444440688980784,39.63224935672186,39.818312127153284,40.00337724197918,40.1881929429037,40.37625102454623,40.56755148690659,40.760348432675315,40.94516413359981,41.13097749012987,41.32078146908196,41.5098372063301,41.69864352967665,41.8941840283606,42.08498566291819,42.26930253603998,42.45736061768262,42.64691518273328,42.836220333882615
lacta_bebe,36.390510118854216,36.390510118854216,36.390510118854216,36.390510118854216,36.390510118854216,36.390510118854216,36.390510118854216,36.39088359156251,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081,36.39125706427081
desnu_menor,54.71897523751467,55.18460042277167,55.634451605514975,56.07729212047563,56.52480641395784,56.96706270660257,57.406982109986416,57.85274373652316,58.297921140744286,58.74601965654318,59.19002861613393,59.636958687300975,60.08272031383772,60.522055494906425,60.963143342920716,61.39897319009786,61.8494085951566,62.281733108442225,62.72749473498006,63.16682991604888,63.60090709628032,64.04199494429507,64.48892501546197,64.93994464283561,65.38804315863302,65.8279625620172,66.26028707530283,66.7066329241558,67.14713654985516,67.58764017555463,68.0322333574607,68.47799498399694,68.92141972127241,69.36951823706991,69.814111418976,70.25461504467526,70.6816815571247,71.1122534034649,71.54516213906595,71.99442909949417,72.43084316898678,72.86024657069598,73.29724486250379,73.73073782041996,74.16423077833636,74.58019706679578,74.98447890894988,75.40979275445248,75.8199168197588,76.2282882181195,76.63140161564243,77.02984123464398,77.44580752310237,77.84716825368001,78.25378698509526,78.64930549252053,79.05592422393512,79.46137451071954,79.86740901981923,80.27870152975554,80.67597270412669,81.06564898839876,81.47869416528218,81.87538111733741,82.28141562643714,82.66992346607891,83.07011575202617,83.4650500371362,83.86582654539806,84.2537501627251,84.6556951156173,85.05705584619588,85.46250613297971,85.86503530818794,86.26055381561272,86.65431965609226,87.04574860731073,87.43542489158278,87.7513302774208,87.98394184682309
mort_desnu,70.1455643907701,70.46681232792797,70.77336701224257,71.07057144474727,71.34506812285848,71.63225442842484,71.9154334832158,72.20261978878217,72.49514909538235,72.78033177556122,73.08621858474586,73.39477689444726,73.67995957462593,73.97783188225993,74.26702181321401,74.5608868700726,74.84540167512213,75.15462785995288,75.44448566603607,75.7296683462149,76.02019402742748,76.31405908428611,76.60592051575694,76.91113944981234,77.2116832579632,77.53760632102458,77.8334750032708,78.13335093629233,78.44190924599395,78.73644217798184,79.03898961152049,79.3341904186375,79.62939122575455,79.92392415774232,80.21712133947173,80.5016361445212,80.81486958012727,81.11274188776137,81.40861057000775,81.69980412634943,81.98231530601124,82.27150523696528,82.56603816895318,82.84120272219356,83.1323962785352,83.42353431535253,83.70578168362597,83.97547133013829,84.23888211577002,84.51097527808184,84.77485816696608,85.04261222760253,85.28859439369185,85.53878375576237,85.76826898882705,86.00596866864838,86.24480415352221,86.4733535267402,86.69763183779443,86.91409559250381,87.13009141728972,87.34007636591272,87.55126098577095,87.72598045823929,87.91378944857459,88.10440601844998,88.28914361785665,88.47655271778017,88.65688317599988,88.8400170404305,89.01654019308054,89.17563055285925,89.32710630149886,89.47778226931504,89.64288350525679,89.80070615428856,89.9442354408892,90.11034057618929,90.25680934802443,90.40013868941914
mort_mater,64.09612314845583,64.57096680118302,65.01388131174535,65.42977885585896,65.84813248783111,66.27385438337996,66.70448845464657,67.11301773518281,67.53873963073188,67.96282413437491,68.37954037444112,68.79953139831908,69.2023298071844,69.62313952701547,70.0529549023292,70.47622071001942,70.8831125986497,71.29819144680995,71.71081420711101,72.13408001480092,72.55980191034999,72.99780424519345,73.40387743787107,73.80913193459543,74.23812861395629,74.6540261580693,75.06664891837048,75.48827733415457,75.8968066146907,76.31270415880411,76.71632126362252,77.11830097653498,77.54320417613106,77.96155780810304,78.39628535913472,78.7958089841881,79.20515696067766,79.63087885622635,80.03940813676277,80.44056915372235,80.88348366428367,81.30838686387963,81.7390209351463,82.1671989185542,82.58451495266475,82.96773332532372,83.29682405921393,83.65900634685819,83.99196558995774,84.30012646430917,84.62747358081732,84.94230276787182,85.24427030983784,85.54506292061222,85.83941218923879,86.12359339079451,86.39526918250027,86.65384583895833,86.92797771852291,87.21614617436782,87.45787393144833,87.71200087290308,87.9408669848949,88.169139371489,88.37835678060942,88.59879844291234,88.804634842745,89.03268225878388,89.24249339330174,89.45159205734265,89.64782907629481,89.8315481657932,89.99328120964068,90.15115826388251,90.30599802447132,90.46165648101312,90.62058972136684,90.78829112704436,90.94441204430053,91.09633325631606
parto_medi,75.26886310605285,75.77123339952524,76.24369156865289,76.69160645626741,77.13875436633465,77.59587298451669,78.05836044553037,78.5124111535234,78.95419022075995,79.40593999611116,79.86766047957752,80.3332158507799,80.7619562997125,81.22290980563123,81.6677567830571,82.11643864821936,82.55821771545583,83.00153073778694,83.44944562540209,83.89889446811155,84.34220749044263,84.77785073730087,85.23343540038864,85.70282565932729,86.15687636732032,86.60249032229369,87.06037591802323,87.51749453620538,87.9631084911784,88.43249875011749,88.86890897452302,89.30915408666489,89.75016617635426,90.14495856798561,90.50280922297051,90.8185072249029,91.13325039390719,91.43709913391694,91.72233700138689,92.00679233528552,92.2697722978601,92.50171300380565,92.73518766484588,92.94411904437291,93.1557426233276,93.37981014239547,93.56920692850282,93.75300034832618,93.9212974738712,94.09187997603398,94.26709545552852,94.43041500502825,94.58568906829339,94.7355631766795,94.88180580873394,95.01829670010271,95.14824494828345,95.26823804437348,95.39494608300828,95.50861550333914,95.61616465931588,95.72732973560015,95.82468921603315,95.93298979353317,96.03573367282131,96.13368783144496,96.22054414966905,96.29702293696865,96.37159205841208,96.45824496523133,96.5377916627201,96.62424115813432,96.695351102603,96.77682302197205,96.8471659888934,96.91307938988778,96.98631796764154,97.05342072501699,97.12914809079344,97.20255896790395
contro_prena,44.960583602760174,45.23088875321058,45.500010948954504,45.77859678235132,46.04417011397557,46.30205424000717,46.5759082545775,46.86040886150695,47.14136060431669,47.42526973389289,47.69971522581646,47.98007549127286,48.262801666142465,48.538430112772694,48.82647958382179,49.09560177956585,49.38069386384857,49.6545478784188,49.9284018929891,50.20994511315212,50.490896855961815,50.78131223642412,51.05753216040757,51.33730094851079,51.61233791778761,51.87850272676523,52.166552197814404,52.45282723680365,52.727272728727186,53.00526708477044,53.28917621434661,53.568353525096505,53.83156094730764,54.11428712217721,54.397013297046776,54.68742867750911,54.97902701267798,55.267667961080306,55.54625379447689,55.82779701463993,56.12412716863491,56.40567038879793,56.68780508631414,56.98295228560269,57.278099484891214,57.57856998035931,57.875491611707744,58.18542574482836,58.492993968535814,58.79523889606375,59.09452643682523,59.388490681407255,59.70433958806067,60.00244417411562,60.314744216649345,60.626452781829734,60.925148845237956,61.239223319831616,61.54265120206617,61.83898135606123,62.125256395050464,62.42217802639879,62.72028261245373,62.995911059083845,63.289283826312555,63.593894663253586,63.870706064590316,64.14988337534014,64.4255118219704,64.71001242889973,64.98209201141019,65.27250739187251,65.54872731585597,65.82613019454601,66.14020466913952,66.45427914373315,66.75474963920132,67.0652752496752,67.35687358484387,67.65734408031201
